id_tempo,data_inversa,dia_semana,horario,fase_dia
27814,2025-05-16,sexta-feira,07:40:00,Pleno dia
27815,2025-05-16,sexta-feira,08:20:00,Pleno dia
27816,2025-05-16,sexta-feira,07:59:00,Pleno dia
27817,2025-05-16,sexta-feira,09:00:00,Pleno dia
27818,2025-05-15,quinta-feira,09:20:00,Pleno dia
27819,2025-05-16,sexta-feira,07:27:00,Pleno dia
27820,2025-05-16,sexta-feira,08:50:00,Pleno dia
27821,2025-05-16,sexta-feira,07:52:00,Pleno dia
27822,2025-04-30,quarta-feira,16:55:00,Pleno dia
27823,2025-05-16,sexta-feira,07:45:00,Pleno dia
27824,2025-05-16,sexta-feira,10:00:00,Pleno dia
27825,2025-05-16,sexta-feira,10:10:00,Pleno dia
27826,2025-05-01,quinta-feira,17:40:00,Plena Noite
27827,2025-05-16,sexta-feira,10:50:00,Pleno dia
27828,2025-05-16,sexta-feira,11:40:00,Pleno dia
27829,2025-05-16,sexta-feira,09:40:00,Pleno dia
27830,2025-05-16,sexta-feira,11:45:00,Pleno dia
27831,2025-05-16,sexta-feira,11:20:00,Pleno dia
27832,2025-05-16,sexta-feira,12:35:00,Pleno dia
27833,2025-04-07,segunda-feira,06:55:00,Pleno dia
27834,2025-05-16,sexta-feira,12:55:00,Pleno dia
27835,2025-05-16,sexta-feira,13:00:00,Pleno dia
27836,2025-05-16,sexta-feira,12:45:00,Pleno dia
27837,2025-05-16,sexta-feira,12:10:00,Pleno dia
27838,2025-05-16,sexta-feira,09:50:00,Pleno dia
27839,2025-05-16,sexta-feira,13:20:00,Pleno dia
27840,2025-05-16,sexta-feira,13:47:00,Pleno dia
27841,2025-05-16,sexta-feira,12:30:00,Pleno dia
27842,2025-05-16,sexta-feira,12:50:00,Pleno dia
27843,2025-05-16,sexta-feira,13:45:00,Pleno dia
27844,2025-05-16,sexta-feira,13:10:00,Pleno dia
27845,2025-05-16,sexta-feira,13:55:00,Pleno dia
27846,2025-05-16,sexta-feira,06:05:00,Amanhecer
27847,2025-05-16,sexta-feira,14:20:00,Pleno dia
27848,2025-05-16,sexta-feira,14:50:00,Pleno dia
27849,2025-05-16,sexta-feira,14:00:00,Pleno dia
27850,2025-05-16,sexta-feira,14:40:00,Pleno dia
27851,2025-05-16,sexta-feira,14:45:00,Pleno dia
27852,2025-05-16,sexta-feira,12:40:00,Pleno dia
27853,2025-05-16,sexta-feira,15:00:00,Pleno dia
27854,2025-05-16,sexta-feira,15:50:00,Pleno dia
27855,2025-05-16,sexta-feira,13:05:00,Pleno dia
27856,2025-05-16,sexta-feira,15:55:00,Pleno dia
27857,2025-05-16,sexta-feira,15:20:00,Pleno dia
27858,2025-05-16,sexta-feira,15:48:00,Pleno dia
27859,2025-05-16,sexta-feira,16:50:00,Pleno dia
27860,2025-05-16,sexta-feira,17:05:00,Pleno dia
27861,2025-05-16,sexta-feira,16:37:00,Pleno dia
27862,2025-05-16,sexta-feira,17:40:00,Pleno dia
27863,2025-05-16,sexta-feira,16:40:00,Pleno dia
27864,2025-05-16,sexta-feira,17:10:00,Anoitecer
27865,2025-05-16,sexta-feira,18:00:00,Plena Noite
27866,2025-05-16,sexta-feira,17:00:00,Pleno dia
27867,2025-05-16,sexta-feira,17:50:00,Plena Noite
27868,2025-05-16,sexta-feira,18:15:00,Plena Noite
27869,2025-03-07,sexta-feira,12:40:00,Pleno dia
27870,2025-05-16,sexta-feira,18:20:00,Plena Noite
27871,2025-05-16,sexta-feira,17:30:00,Anoitecer
27872,2025-05-16,sexta-feira,17:55:00,Anoitecer
27873,2025-05-16,sexta-feira,17:45:00,Anoitecer
27874,2025-05-16,sexta-feira,18:18:00,Plena Noite
27875,2025-05-16,sexta-feira,19:15:00,Plena Noite
27876,2025-05-16,sexta-feira,17:16:00,Pleno dia
27877,2025-05-16,sexta-feira,18:40:00,Anoitecer
27878,2025-05-16,sexta-feira,19:10:00,Plena Noite
27879,2025-05-16,sexta-feira,18:35:00,Plena Noite
27880,2025-05-16,sexta-feira,18:40:00,Plena Noite
27881,2025-05-16,sexta-feira,11:50:00,Pleno dia
27882,2025-05-16,sexta-feira,20:00:00,Plena Noite
27883,2025-05-16,sexta-feira,19:05:00,Plena Noite
27884,2025-05-16,sexta-feira,17:40:00,Plena Noite
27885,2025-05-16,sexta-feira,19:40:00,Plena Noite
27886,2025-05-16,sexta-feira,19:50:00,Plena Noite
27887,2025-05-16,sexta-feira,20:15:00,Plena Noite
27888,2025-05-16,sexta-feira,21:40:00,Plena Noite
27889,2025-05-16,sexta-feira,20:30:00,Plena Noite
27890,2025-05-16,sexta-feira,17:30:00,Pleno dia
27891,2025-05-16,sexta-feira,13:25:00,Pleno dia
27892,2025-05-16,sexta-feira,22:07:00,Plena Noite
27893,2025-05-16,sexta-feira,22:05:00,Plena Noite
27894,2025-05-16,sexta-feira,19:51:00,Plena Noite
27895,2025-05-16,sexta-feira,19:20:00,Plena Noite
27896,2025-05-16,sexta-feira,23:30:00,Plena Noite
27897,2025-05-16,sexta-feira,23:00:00,Plena Noite
27898,2025-05-17,sábado,00:05:00,Plena Noite
27899,2025-05-17,sábado,00:15:00,Plena Noite
27900,2025-05-16,sexta-feira,19:00:00,Anoitecer
27901,2025-05-17,sábado,01:30:00,Plena Noite
27902,2025-05-17,sábado,01:00:00,Plena Noite
27903,2025-05-17,sábado,01:02:00,Plena Noite
27904,2025-05-17,sábado,01:50:00,Plena Noite
27905,2025-05-17,sábado,00:45:00,Plena Noite
27906,2025-05-17,sábado,02:40:00,Plena Noite
27907,2025-05-17,sábado,03:00:00,Plena Noite
27908,2025-05-16,sexta-feira,22:10:00,Plena Noite
27909,2025-05-17,sábado,03:50:00,Plena Noite
27910,2025-05-17,sábado,03:20:00,Plena Noite
27911,2025-05-17,sábado,03:40:00,Plena Noite
27912,2025-05-17,sábado,04:00:00,Plena Noite
27913,2025-05-17,sábado,04:30:00,Plena Noite
27914,2025-05-17,sábado,05:21:00,Plena Noite
27915,2025-05-17,sábado,05:55:00,Pleno dia
27916,2025-05-17,sábado,04:55:00,Plena Noite
27917,2025-05-17,sábado,05:50:00,Pleno dia
27918,2025-05-17,sábado,06:20:00,Plena Noite
27919,2025-05-17,sábado,05:10:00,Amanhecer
27920,2025-05-17,sábado,07:00:00,Pleno dia
27921,2025-05-17,sábado,06:20:00,Pleno dia
27922,2025-05-17,sábado,06:20:00,Amanhecer
27923,2025-05-17,sábado,01:20:00,Plena Noite
27924,2025-05-17,sábado,05:38:00,Amanhecer
27925,2025-05-17,sábado,06:39:00,Pleno dia
27926,2025-05-17,sábado,07:40:00,Pleno dia
27927,2025-05-17,sábado,04:00:00,Amanhecer
27928,2025-05-16,sexta-feira,22:39:00,Plena Noite
27929,2025-05-17,sábado,06:10:00,Amanhecer
27930,2025-04-23,quarta-feira,07:50:00,Pleno dia
27931,2025-05-17,sábado,08:25:00,Pleno dia
27932,2025-05-17,sábado,06:52:00,Pleno dia
27933,2025-05-17,sábado,08:45:00,Pleno dia
27934,2025-05-17,sábado,04:10:00,Plena Noite
27935,2025-05-17,sábado,07:20:00,Pleno dia
27936,2025-05-17,sábado,02:00:00,Plena Noite
27937,2025-05-17,sábado,09:10:00,Pleno dia
27938,2025-05-17,sábado,10:30:00,Pleno dia
27939,2025-05-17,sábado,09:40:00,Pleno dia
27940,2025-05-17,sábado,11:10:00,Pleno dia
27941,2025-05-17,sábado,10:15:00,Pleno dia
27942,2025-05-13,terça-feira,22:15:00,Plena Noite
27943,2025-05-17,sábado,11:30:00,Plena Noite
27944,2025-05-17,sábado,11:50:00,Pleno dia
27945,2025-05-17,sábado,12:00:00,Pleno dia
27946,2025-05-17,sábado,11:00:00,Pleno dia
27947,2025-05-17,sábado,12:10:00,Pleno dia
27948,2025-05-17,sábado,11:20:00,Pleno dia
27949,2025-05-17,sábado,10:20:00,Pleno dia
27950,2025-05-17,sábado,13:30:00,Pleno dia
27951,2025-05-17,sábado,08:05:00,Pleno dia
27952,2025-05-17,sábado,13:32:00,Pleno dia
27953,2025-05-17,sábado,12:40:00,Pleno dia
27954,2025-05-17,sábado,11:15:00,Pleno dia
27955,2025-05-17,sábado,06:40:00,Pleno dia
27956,2025-05-17,sábado,09:30:00,Pleno dia
27957,2025-05-17,sábado,14:35:00,Pleno dia
27958,2025-05-17,sábado,12:16:00,Pleno dia
27959,2025-05-17,sábado,14:40:00,Pleno dia
27960,2025-05-17,sábado,14:39:00,Pleno dia
27961,2025-05-17,sábado,14:15:00,Pleno dia
27962,2025-05-17,sábado,15:06:00,Pleno dia
27963,2025-05-17,sábado,14:30:00,Pleno dia
27964,2025-05-17,sábado,15:10:00,Pleno dia
27965,2025-05-17,sábado,14:26:00,Pleno dia
27966,2025-04-27,domingo,05:00:00,Amanhecer
27967,2025-05-17,sábado,15:50:00,Pleno dia
27968,2025-05-17,sábado,02:30:00,Plena Noite
27969,2025-05-17,sábado,16:51:00,Pleno dia
27970,2025-05-17,sábado,16:47:00,Pleno dia
27971,2025-05-17,sábado,16:50:00,Plena Noite
27972,2025-05-17,sábado,17:45:00,Anoitecer
27973,2025-05-17,sábado,16:50:00,Pleno dia
27974,2025-05-17,sábado,17:50:00,Anoitecer
27975,2025-05-17,sábado,18:40:00,Plena Noite
27976,2025-05-17,sábado,18:20:00,Plena Noite
27977,2025-05-17,sábado,19:00:00,Plena Noite
27978,2025-05-17,sábado,18:25:00,Plena Noite
27979,2025-05-17,sábado,16:20:00,Pleno dia
27980,2025-05-17,sábado,19:30:00,Plena Noite
27981,2025-05-17,sábado,18:53:00,Plena Noite
27982,2025-05-17,sábado,19:21:00,Plena Noite
27983,2025-05-17,sábado,19:37:00,Plena Noite
27984,2025-05-17,sábado,19:50:00,Plena Noite
27985,2025-05-17,sábado,18:55:00,Plena Noite
27986,2025-05-17,sábado,20:30:00,Plena Noite
27987,2025-05-17,sábado,17:30:00,Anoitecer
27988,2025-05-17,sábado,19:25:00,Plena Noite
27989,2025-05-17,sábado,20:35:00,Plena Noite
27990,2025-05-17,sábado,19:58:00,Plena Noite
27991,2025-05-17,sábado,20:10:00,Plena Noite
27992,2025-05-17,sábado,21:10:00,Plena Noite
27993,2025-05-17,sábado,16:40:00,Pleno dia
27994,2025-05-17,sábado,22:00:00,Plena Noite
27995,2025-05-17,sábado,22:50:00,Plena Noite
27996,2025-05-17,sábado,20:17:00,Plena Noite
27997,2025-05-17,sábado,19:20:00,Plena Noite
27998,2025-05-17,sábado,21:41:00,Plena Noite
27999,2025-05-17,sábado,23:40:00,Plena Noite
28000,2025-05-18,domingo,00:30:00,Plena Noite
28001,2025-05-18,domingo,00:20:00,Plena Noite
28002,2025-05-18,domingo,01:27:00,Plena Noite
28003,2025-05-18,domingo,00:51:00,Plena Noite
28004,2025-05-17,sábado,23:47:00,Plena Noite
28005,2025-05-18,domingo,01:05:00,Plena Noite
28006,2025-05-18,domingo,02:40:00,Plena Noite
28007,2025-05-18,domingo,01:47:00,Pleno dia
28008,2025-05-18,domingo,02:00:00,Plena Noite
28009,2025-05-18,domingo,01:00:00,Plena Noite
28010,2025-05-18,domingo,02:30:00,Plena Noite
28011,2025-05-18,domingo,03:25:00,Plena Noite
28012,2025-05-18,domingo,03:13:00,Plena Noite
28013,2025-05-18,domingo,03:00:00,Plena Noite
28014,2025-05-18,domingo,03:30:00,Plena Noite
28015,2025-05-18,domingo,04:15:00,Plena Noite
28016,2025-05-17,sábado,19:54:00,Plena Noite
28017,2025-05-18,domingo,05:50:00,Plena Noite
28018,2025-05-17,sábado,19:40:00,Pleno dia
28019,2025-05-18,domingo,05:00:00,Amanhecer
28020,2025-05-18,domingo,03:10:00,Plena Noite
28021,2025-05-18,domingo,06:20:00,Amanhecer
28022,2025-05-18,domingo,05:55:00,Amanhecer
28023,2025-05-18,domingo,06:08:00,Plena Noite
28024,2025-05-18,domingo,07:20:00,Pleno dia
28025,2025-05-18,domingo,04:40:00,Amanhecer
28026,2025-05-18,domingo,07:15:00,Pleno dia
28027,2025-05-18,domingo,06:50:00,Amanhecer
28028,2025-05-17,sábado,23:00:00,Plena Noite
28029,2025-05-18,domingo,07:45:00,Pleno dia
28030,2025-05-18,domingo,06:00:00,Amanhecer
28031,2025-05-18,domingo,07:40:00,Pleno dia
28032,2025-05-17,sábado,18:15:00,Plena Noite
28033,2025-05-18,domingo,07:33:00,Pleno dia
28034,2025-05-18,domingo,07:00:00,Pleno dia
28035,2025-05-18,domingo,08:50:00,Pleno dia
28036,2025-05-18,domingo,09:00:00,Pleno dia
28037,2025-05-18,domingo,08:45:00,Pleno dia
28038,2025-05-18,domingo,09:35:00,Pleno dia
28039,2025-05-18,domingo,08:20:00,Pleno dia
28040,2025-05-18,domingo,10:00:00,Pleno dia
28041,2025-05-18,domingo,10:30:00,Pleno dia
28042,2025-05-18,domingo,10:45:00,Pleno dia
28043,2025-05-18,domingo,11:20:00,Pleno dia
28044,2025-05-18,domingo,11:35:00,Pleno dia
28045,2025-05-18,domingo,11:30:00,Pleno dia
28046,2025-05-15,quinta-feira,06:50:00,Amanhecer
28047,2025-05-18,domingo,11:29:00,Pleno dia
28048,2025-05-18,domingo,11:45:00,Pleno dia
28049,2025-05-18,domingo,10:15:00,Pleno dia
28050,2025-05-18,domingo,09:30:00,Pleno dia
28051,2025-05-18,domingo,11:40:00,Pleno dia
28052,2025-05-18,domingo,12:40:00,Pleno dia
28053,2025-05-18,domingo,13:50:00,Pleno dia
28054,2025-05-18,domingo,13:40:00,Pleno dia
28055,2025-05-18,domingo,08:40:00,Pleno dia
28056,2025-05-18,domingo,14:00:00,Pleno dia
28057,2025-05-18,domingo,14:15:00,Pleno dia
28058,2025-05-18,domingo,14:20:00,Pleno dia
28059,2025-05-18,domingo,13:00:00,Pleno dia
28060,2025-05-18,domingo,15:15:00,Pleno dia
28061,2025-05-18,domingo,14:50:00,Pleno dia
28062,2025-05-18,domingo,15:20:00,Pleno dia
28063,2025-05-18,domingo,15:50:00,Pleno dia
28064,2025-05-18,domingo,15:45:00,Pleno dia
28065,2025-05-18,domingo,12:00:00,Pleno dia
28066,2025-05-18,domingo,16:30:00,Pleno dia
28067,2025-05-18,domingo,16:06:00,Pleno dia
28068,2025-05-18,domingo,16:20:00,Pleno dia
28069,2025-05-18,domingo,16:40:00,Pleno dia
28070,2025-05-18,domingo,13:35:00,Pleno dia
28071,2025-05-18,domingo,17:00:00,Anoitecer
28072,2025-05-18,domingo,14:05:00,Pleno dia
28073,2025-05-18,domingo,15:30:00,Pleno dia
28074,2025-05-18,domingo,17:50:00,Anoitecer
28075,2025-05-18,domingo,16:50:00,Pleno dia
28076,2025-05-18,domingo,17:40:00,Anoitecer
28077,2025-05-18,domingo,18:20:00,Plena Noite
28078,2025-05-18,domingo,17:53:00,Anoitecer
28079,2025-05-18,domingo,18:00:00,Plena Noite
28080,2025-05-18,domingo,17:52:00,Plena Noite
28081,2025-05-18,domingo,19:15:00,Plena Noite
28082,2025-05-18,domingo,18:30:00,Plena Noite
28083,2025-05-18,domingo,18:35:00,Plena Noite
28084,2025-05-18,domingo,18:15:00,Anoitecer
28085,2025-05-18,domingo,16:15:00,Pleno dia
28086,2025-05-18,domingo,18:40:00,Plena Noite
28087,2025-05-18,domingo,17:30:00,Anoitecer
28088,2025-05-18,domingo,18:50:00,Plena Noite
28089,2025-05-18,domingo,19:40:00,Plena Noite
28090,2025-05-18,domingo,19:20:00,Plena Noite
28091,2025-05-18,domingo,20:00:00,Plena Noite
28092,2025-05-18,domingo,18:50:00,Anoitecer
28093,2025-05-18,domingo,18:55:00,Plena Noite
28094,2025-05-18,domingo,19:45:00,Plena Noite
28095,2025-05-18,domingo,20:09:00,Plena Noite
28096,2025-05-18,domingo,20:10:00,Plena Noite
28097,2025-05-18,domingo,20:40:00,Pleno dia
28098,2025-05-18,domingo,21:00:00,Plena Noite
28099,2025-05-18,domingo,20:12:00,Plena Noite
28100,2025-05-18,domingo,19:25:00,Plena Noite
28101,2025-05-18,domingo,11:44:00,Pleno dia
28102,2025-05-18,domingo,21:35:00,Plena Noite
28103,2025-05-18,domingo,22:00:00,Plena Noite
28104,2025-05-18,domingo,20:55:00,Plena Noite
28105,2025-05-18,domingo,21:50:00,Plena Noite
28106,2025-05-18,domingo,18:45:00,Anoitecer
28107,2025-05-18,domingo,20:40:00,Plena Noite
28108,2025-05-18,domingo,22:30:00,Plena Noite
28109,2025-05-18,domingo,21:45:00,Plena Noite
28110,2025-05-18,domingo,22:50:00,Plena Noite
28111,2025-05-18,domingo,23:10:00,Plena Noite
28112,2025-05-18,domingo,20:15:00,Plena Noite
28113,2025-05-18,domingo,21:20:00,Plena Noite
28114,2025-05-18,domingo,22:20:00,Plena Noite
28115,2025-05-19,segunda-feira,00:30:00,Plena Noite
28116,2025-05-19,segunda-feira,00:00:00,Plena Noite
28117,2025-05-19,segunda-feira,00:40:00,Plena Noite
28118,2025-05-19,segunda-feira,02:00:00,Plena Noite
28119,2025-05-19,segunda-feira,02:40:00,Plena Noite
28120,2025-05-19,segunda-feira,01:45:00,Plena Noite
28121,2025-05-19,segunda-feira,02:32:00,Plena Noite
28122,2025-05-19,segunda-feira,02:44:00,Plena Noite
28123,2025-05-19,segunda-feira,04:15:00,Plena Noite
28124,2025-05-19,segunda-feira,04:30:00,Plena Noite
28125,2025-05-19,segunda-feira,04:54:00,Plena Noite
28126,2025-05-18,domingo,23:00:00,Plena Noite
28127,2025-05-19,segunda-feira,06:40:00,Amanhecer
28128,2025-05-18,domingo,23:40:00,Plena Noite
28129,2025-05-19,segunda-feira,04:40:00,Amanhecer
28130,2025-05-19,segunda-feira,06:35:00,Pleno dia
28131,2025-05-19,segunda-feira,05:50:00,Pleno dia
28132,2025-05-19,segunda-feira,05:30:00,Amanhecer
28133,2025-05-19,segunda-feira,06:50:00,Amanhecer
28134,2025-05-19,segunda-feira,07:15:00,Pleno dia
28135,2025-05-19,segunda-feira,06:20:00,Pleno dia
28136,2025-05-19,segunda-feira,07:10:00,Pleno dia
28137,2025-05-19,segunda-feira,07:17:00,Pleno dia
28138,2025-05-18,domingo,23:55:00,Plena Noite
28139,2025-05-19,segunda-feira,06:25:00,Plena Noite
28140,2025-05-19,segunda-feira,06:50:00,Pleno dia
28141,2025-05-19,segunda-feira,06:35:00,Amanhecer
28142,2025-05-19,segunda-feira,07:30:00,Pleno dia
28143,2025-05-19,segunda-feira,07:20:00,Amanhecer
28144,2025-05-19,segunda-feira,03:30:00,Pleno dia
28145,2025-05-19,segunda-feira,06:47:00,Pleno dia
28146,2025-05-19,segunda-feira,07:15:00,Amanhecer
28147,2025-05-19,segunda-feira,08:10:00,Pleno dia
28148,2025-05-19,segunda-feira,07:45:00,Pleno dia
28149,2025-05-19,segunda-feira,09:00:00,Pleno dia
28150,2025-05-19,segunda-feira,08:55:00,Pleno dia
28151,2025-05-19,segunda-feira,08:45:00,Pleno dia
28152,2025-05-19,segunda-feira,09:30:00,Pleno dia
28153,2025-05-19,segunda-feira,08:50:00,Pleno dia
28154,2025-05-19,segunda-feira,08:11:00,Pleno dia
28155,2025-05-19,segunda-feira,06:30:00,Amanhecer
28156,2025-05-19,segunda-feira,09:40:00,Pleno dia
28157,2025-05-19,segunda-feira,09:05:00,Pleno dia
28158,2025-05-19,segunda-feira,10:00:00,Pleno dia
28159,2025-05-19,segunda-feira,10:10:00,Pleno dia
28160,2025-04-19,sábado,08:30:00,Pleno dia
28161,2025-04-21,segunda-feira,18:50:00,Anoitecer
28162,2025-05-19,segunda-feira,11:00:00,Pleno dia
28163,2025-05-19,segunda-feira,11:30:00,Pleno dia
28164,2025-05-19,segunda-feira,11:40:00,Pleno dia
28165,2025-05-19,segunda-feira,13:35:00,Pleno dia
28166,2025-05-19,segunda-feira,13:00:00,Pleno dia
28167,2025-05-19,segunda-feira,12:50:00,Pleno dia
28168,2025-05-19,segunda-feira,14:45:00,Pleno dia
28169,2025-05-19,segunda-feira,12:52:00,Pleno dia
28170,2025-05-19,segunda-feira,11:50:00,Pleno dia
28171,2025-05-19,segunda-feira,14:28:00,Pleno dia
28172,2025-05-19,segunda-feira,15:00:00,Amanhecer
28173,2025-05-19,segunda-feira,13:30:00,Pleno dia
28174,2025-05-19,segunda-feira,14:55:00,Pleno dia
28175,2025-05-19,segunda-feira,14:40:00,Pleno dia
28176,2025-05-19,segunda-feira,15:14:00,Pleno dia
28177,2025-05-19,segunda-feira,15:50:00,Pleno dia
28178,2025-05-19,segunda-feira,15:30:00,Pleno dia
28179,2025-05-19,segunda-feira,16:15:00,Pleno dia
28180,2025-05-19,segunda-feira,16:00:00,Pleno dia
28181,2025-05-19,segunda-feira,15:06:00,Pleno dia
28182,2025-05-19,segunda-feira,16:50:00,Pleno dia
28183,2025-05-19,segunda-feira,15:35:00,Pleno dia
28184,2025-05-19,segunda-feira,17:00:00,Pleno dia
28185,2025-05-19,segunda-feira,17:00:00,Anoitecer
28186,2025-05-19,segunda-feira,11:25:00,Pleno dia
28187,2025-05-19,segunda-feira,17:20:00,Plena Noite
28188,2025-05-19,segunda-feira,18:00:00,Anoitecer
28189,2025-05-19,segunda-feira,18:15:00,Anoitecer
28190,2025-05-19,segunda-feira,18:10:00,Plena Noite
28191,2025-05-19,segunda-feira,07:35:00,Pleno dia
28192,2025-05-19,segunda-feira,18:25:00,Plena Noite
28193,2025-05-19,segunda-feira,15:55:00,Pleno dia
28194,2025-05-19,segunda-feira,18:35:00,Plena Noite
28195,2025-05-19,segunda-feira,18:15:00,Plena Noite
28196,2025-05-19,segunda-feira,17:30:00,Anoitecer
28197,2025-05-19,segunda-feira,19:00:00,Plena Noite
28198,2025-05-19,segunda-feira,19:20:00,Plena Noite
28199,2025-05-19,segunda-feira,12:30:00,Pleno dia
28200,2025-05-19,segunda-feira,18:20:00,Pleno dia
28201,2025-05-19,segunda-feira,16:30:00,Anoitecer
28202,2025-05-19,segunda-feira,19:30:00,Plena Noite
28203,2025-05-19,segunda-feira,18:20:00,Plena Noite
28204,2025-05-19,segunda-feira,20:20:00,Plena Noite
28205,2025-05-19,segunda-feira,20:10:00,Plena Noite
28206,2025-05-19,segunda-feira,19:50:00,Plena Noite
28207,2025-05-19,segunda-feira,21:04:00,Plena Noite
28208,2025-05-19,segunda-feira,21:30:00,Plena Noite
28209,2025-05-19,segunda-feira,17:30:00,Pleno dia
28210,2025-05-19,segunda-feira,20:23:00,Plena Noite
28211,2025-05-19,segunda-feira,22:00:00,Plena Noite
28212,2025-05-20,terça-feira,00:00:00,Plena Noite
28213,2025-05-19,segunda-feira,22:05:00,Plena Noite
28214,2025-05-20,terça-feira,03:00:00,Plena Noite
28215,2025-05-20,terça-feira,04:40:00,Plena Noite
28216,2025-05-20,terça-feira,04:30:00,Amanhecer
28217,2025-05-20,terça-feira,06:00:00,Anoitecer
28218,2025-05-20,terça-feira,00:05:00,Plena Noite
28219,2025-05-20,terça-feira,05:00:00,Amanhecer
28220,2025-05-20,terça-feira,06:40:00,Pleno dia
28221,2025-05-20,terça-feira,00:10:00,Plena Noite
28222,2025-05-20,terça-feira,06:55:00,Pleno dia
28223,2025-05-16,sexta-feira,10:21:00,Pleno dia
28224,2025-05-20,terça-feira,06:45:00,Pleno dia
28225,2025-05-19,segunda-feira,17:50:00,Anoitecer
28226,2025-05-02,sexta-feira,19:48:00,Plena Noite
28227,2025-05-20,terça-feira,07:45:00,Pleno dia
28228,2025-05-20,terça-feira,08:25:00,Pleno dia
28229,2025-05-05,segunda-feira,20:10:00,Plena Noite
28230,2025-05-20,terça-feira,06:40:00,Amanhecer
28231,2025-05-20,terça-feira,08:50:00,Pleno dia
28232,2025-05-20,terça-feira,09:10:00,Pleno dia
28233,2025-05-20,terça-feira,08:40:00,Pleno dia
28234,2025-05-20,terça-feira,06:30:00,Amanhecer
28235,2025-05-20,terça-feira,09:00:00,Pleno dia
28236,2025-05-20,terça-feira,10:20:00,Pleno dia
28237,2025-05-20,terça-feira,07:20:00,Pleno dia
28238,2025-05-20,terça-feira,10:10:00,Pleno dia
28239,2025-05-20,terça-feira,11:28:00,Pleno dia
28240,2025-05-20,terça-feira,08:10:00,Pleno dia
28241,2025-05-20,terça-feira,09:15:00,Pleno dia
28242,2025-05-18,domingo,20:29:00,Plena Noite
28243,2025-05-20,terça-feira,12:30:00,Pleno dia
28244,2025-05-20,terça-feira,11:22:00,Pleno dia
28245,2025-05-20,terça-feira,13:15:00,Pleno dia
28246,2025-02-13,quinta-feira,07:11:00,Pleno dia
28247,2025-05-20,terça-feira,11:10:00,Pleno dia
28248,2025-05-20,terça-feira,11:45:00,Pleno dia
28249,2025-05-20,terça-feira,14:14:00,Pleno dia
28250,2025-05-20,terça-feira,14:10:00,Pleno dia
28251,2025-05-20,terça-feira,15:10:00,Pleno dia
28252,2025-05-20,terça-feira,13:10:00,Pleno dia
28253,2025-05-20,terça-feira,14:55:00,Pleno dia
28254,2025-05-20,terça-feira,14:00:00,Pleno dia
28255,2025-05-20,terça-feira,15:40:00,Pleno dia
28256,2025-05-20,terça-feira,16:10:00,Pleno dia
28257,2025-05-20,terça-feira,17:15:00,Pleno dia
28258,2025-05-20,terça-feira,16:15:00,Pleno dia
28259,2025-05-20,terça-feira,14:15:00,Pleno dia
28260,2025-04-23,quarta-feira,11:30:00,Pleno dia
28261,2025-05-20,terça-feira,18:00:00,Anoitecer
28262,2025-05-20,terça-feira,17:30:00,Plena Noite
28263,2025-05-20,terça-feira,16:32:00,Pleno dia
28264,2025-05-20,terça-feira,17:50:00,Plena Noite
28265,2025-05-20,terça-feira,08:00:00,Pleno dia
28266,2025-05-20,terça-feira,11:00:00,Pleno dia
28267,2025-05-15,quinta-feira,07:55:00,Pleno dia
28268,2025-05-20,terça-feira,18:50:00,Plena Noite
28269,2025-05-20,terça-feira,11:30:00,Pleno dia
28270,2025-05-20,terça-feira,19:15:00,Plena Noite
28271,2025-05-20,terça-feira,18:13:00,Plena Noite
